Address,Location,Latitude,Longitude
2500 W BRYN MAWR AVE,"(41.9834186, -87.69236900000001)",41.9834186, -87.69236900000001
2110 E 72ND ST,"(41.7648992, -87.57320650000001)",41.7648992, -87.57320650000001
4131 W CORTLAND ST,"(41.9148518, -87.7295721)",41.9148518, -87.7295721
1919 S ASHLAND AVE,"(41.8553013, -87.6657888)",41.8553013, -87.6657888
1625 S ALLPORT ST,"(41.8590802, -87.6573367)",41.8590802, -87.6573367
6340 S NEW ENGLAND AVE,"(41.776312, -87.7940172)",41.776312, -87.7940172
5025 S KENNETH AVE,"(41.8019617, -87.7343004)",41.8019617, -87.7343004
7740 S WESTERN AVE,"(41.752586, -87.68297799999999)",41.752586, -87.68297799999999
6036 W EASTWOOD AVE,"(41.9647587, -87.7778575)",41.9647587, -87.7778575
7801 S THROOP ST,"(41.7519921, -87.654095)",41.7519921, -87.654095
5701 N REDWOOD DR?,"(41.982932, -87.827371)",41.982932, -87.827371
7416 N RIDGE BL,"(42.0164485, -87.6850048)",42.0164485, -87.6850048
1255 N NOBLE,"(41.9051817, -87.6621009)",41.9051817, -87.6621009
3027 W PALMER BL,"(41.9203164, -87.70321539999999)",41.9203164, -87.70321539999999
6125 S AUSTIN AVE,"(41.7803189, -87.7708024)",41.7803189, -87.7708024
6323 N NEWCASTLE AVE,"(41.9956974, -87.7962941)",41.9956974, -87.7962941
247 W 23RD ST,"(41.8497783, -87.6337832)",41.8497783, -87.6337832
8130 S CALIFORNIA AVE,"(41.7452155, -87.69313819999999)",41.7452155, -87.69313819999999
4827 N KENMORE AVE,"(41.969738, -87.6558012)",41.969738, -87.6558012
5467 S WOODLAWN AVE,"(41.7960341, -87.5964422)",41.7960341, -87.5964422
6040 W ARDMORE AVE,"(41.9869493, -87.77980269999999)",41.9869493, -87.77980269999999
4120 W 57TH ST,"(41.7899764, -87.7263485)",41.7899764, -87.7263485
4140 W ADDISON ST,"(41.9467705, -87.7310059)",41.9467705, -87.7310059
11741 S WESTERN AVE,"(41.6798298, -87.67999990000001)",41.6798298, -87.67999990000001
2559 N SAYRE AVE,"(41.9269111, -87.80029200000001)",41.9269111, -87.80029200000001
7424 S MORGAN ST,"(41.7590551, -87.64952720000001)",41.7590551, -87.64952720000001
640 W SCOTT ST,"(41.9053683, -87.64482269999999)",41.9053683, -87.64482269999999
2306 W MAYPOLE AVE,"(41.8841724, -87.6849027)",41.8841724, -87.6849027
7000 W 51ST PL,"(41.798765, -87.79663529999999)",41.798765, -87.79663529999999
3658 S STATE ST,"(41.8277302, -87.6265291)",41.8277302, -87.6265291
3030 N MOBILE AVE,"(41.935631, -87.78415199999999)",41.935631, -87.78415199999999
1300 E 75TH ST,"(41.75894, -87.59304)",41.75894, -87.59304
8010 S KOSTNER AVE,"(41.7471357, -87.7319927)",41.7471357, -87.7319927
4525 N KENMORE AVE,"(41.9651408, -87.65617019999999)",41.9651408, -87.65617019999999
7507 W BIRCHWOOD AVE,"(42.0167079, -87.8144064)",42.0167079, -87.8144064
4420 N BEACON ST,"(41.9620926, -87.6638569)",41.9620926, -87.6638569
6239 N LEAVITT ST,"(41.9954415, -87.6842492)",41.9954415, -87.6842492
5446 S GREENWOOD AVE,"(41.79660150000001, -87.5996759)",41.79660150000001, -87.5996759
3444 W WABANSIA AVE,"(41.91251279999999, -87.7130923)",41.91251279999999, -87.7130923
4347 W 54TH ST,"(41.7939861, -87.7319612)",41.7939861, -87.7319612
2022 W WASHINGTON BL,"(41.8833296, -87.6776146)",41.8833296, -87.6776146
8331 S MACKINAW AVE,"(41.7440133, -87.54266539999999)",41.7440133, -87.54266539999999
8164 S SOUTH CHICAGO AVE,"(41.7460084, -87.5787904)",41.7460084, -87.5787904
6631 N BOSWORTH AVE,"(42.0028084, -87.6689166)",42.0028084, -87.6689166
4201 S CHAMPLAIN AVE,"(41.818334, -87.610062)",41.818334, -87.610062
7262 W SUMMERDALE AVE,"(41.9775534, -87.8087991)",41.9775534, -87.8087991
4320 W FIFTH AVE,"(41.8705602, -87.7341596)",41.8705602, -87.7341596
2100 W DEVON AVE,"(41.9981208, -87.68285259999999)",41.9981208, -87.68285259999999
300 W 24TH PL,"(41.8482048, -87.6347078)",41.8482048, -87.6347078
2634 W SUNNYSIDE AVE,"(41.963097, -87.69480039999999)",41.963097, -87.69480039999999
2528 N RACINE AVE,"(41.9281766, -87.65856149999999)",41.9281766, -87.65856149999999
2101 W SUPERIOR ST,"(41.8949564, -87.679473)",41.8949564, -87.679473
10015 S LEAVITT ST,"(41.711022, -87.67630799999999)",41.711022, -87.67630799999999
650 N LEAMINGTON AVE,"(41.892862, -87.754648)",41.892862, -87.754648
5900 N WINTHROP AVE,"(41.9888995, -87.65860430000001)",41.9888995, -87.65860430000001
5109 S GREENWOOD AVE,"(41.8020247, -87.5998043)",41.8020247, -87.5998043
1223 W 109TH PL,"(41.6949526, -87.65325849999999)",41.6949526, -87.65325849999999
6545 W HURLBUT ST,"(41.9855793, -87.79169470000001)",41.9855793, -87.79169470000001
1840 W OHIO ST,"(41.8927743, -87.6739364)",41.8927743, -87.6739364
5450 S TALMAN AVE,"(41.7941248, -87.690685)",41.7941248, -87.690685
5157 S CALIFORNIA AVE,"(41.7993803, -87.6934313)",41.7993803, -87.6934313
7350 S EVANS AVE,"(41.7608342, -87.6071441)",41.7608342, -87.6071441
3300 W 71ST ST,"(41.7643421, -87.70512099999999)",41.7643421, -87.70512099999999
9912 S AVE H,"(41.7156267, -87.5332614)",41.7156267, -87.5332614
100 W 47TH ST,"(41.809189, -87.6281838)",41.809189, -87.6281838
647 W ROOT ST,"(41.8189779, -87.6424037)",41.8189779, -87.6424037
4343 N CLARENDON AVE,"(41.961341, -87.64931899999999)",41.961341, -87.64931899999999
2832 W 24TH BL,"(41.8479028, -87.69538170000001)",41.8479028, -87.69538170000001
3535 W FOSTER AVE,"(41.975387, -87.7174879)",41.975387, -87.7174879
2828 W PRATT BL,"(42.0056166, -87.7012345)",42.0056166, -87.7012345
4611 S ELLIS AVE,"(41.811015, -87.60123)",41.811015, -87.60123
8421 S MORGAN ST,"(41.7407013, -87.6483076)",41.7407013, -87.6483076
1802 N. FAIRFIELD,"(41.91413259999999, -87.6963258)",41.91413259999999, -87.6963258
2017 W MONTROSE AVE,"(41.9611724, -87.6799011)",41.9611724, -87.6799011
1601 S HALSTED ST,"(41.8595869, -87.646412)",41.8595869, -87.646412
2250 W 13TH ST,"(41.865106, -87.68315899999999)",41.865106, -87.68315899999999
6024 W WARWICK AVE,"(41.94894499999999, -87.777823)",41.94894499999999, -87.777823
8914 S BUFFALO AVE,"(41.733009, -87.5450591)",41.733009, -87.5450591
1811 S THROOP ST,"(41.8574835, -87.6586732)",41.8574835, -87.6586732
4800 N LAVERGNE AVE,"(41.9677224, -87.7523879)",41.9677224, -87.7523879
4747 S UNION AVE,"(41.8075106, -87.6424668)",41.8075106, -87.6424668
6410 S ELLIS AVE,"(41.7778597, -87.60039809999999)",41.7778597, -87.60039809999999
305 N KOSTNER,"(41.885982, -87.73563279999999)",41.885982, -87.73563279999999
223 N KEELER AVE,"(41.884245, -87.72974599999999)",41.884245, -87.72974599999999
1700 W 83RD ST,"(41.7433814, -87.6659482)",41.7433814, -87.6659482
300 W 18TH ST,"(41.85771260000001, -87.6350111)",41.85771260000001, -87.6350111
5815 S HOMAN AVE,"(41.7874363, -87.70768389999999)",41.7874363, -87.70768389999999
8950 S COTTAGE GROVE AVE,"(41.731463, -87.6051109)",41.731463, -87.6051109
7348 N PAULINA ST,"(42.0152489, -87.6729581)",42.0152489, -87.6729581
2106 W ADAMS ST,"(41.8788268, -87.67937649999999)",41.8788268, -87.67937649999999
2250 N CLIFTON AVE,"(41.9229612, -87.6576992)",41.9229612, -87.6576992
2400 E 105TH ST,"(41.7056963, -87.5644536)",41.7056963, -87.5644536
5200 N ASHLAND AVE,"(41.9764074, -87.6698278)",41.9764074, -87.6698278
501 E 90TH PL,"(41.7301204, -87.61119959999999)",41.7301204, -87.61119959999999
9300 S PRINCETON AVE,"(41.72570100000001, -87.630464)",41.72570100000001, -87.630464
5131 S LINDER AVE,"(41.7995187, -87.7600428)",41.7995187, -87.7600428
707 E 37TH ST,"(41.8274419, -87.6080624)",41.8274419, -87.6080624
3110 W GRAND AVE,"(41.8980721, -87.70466449999999)",41.8980721, -87.70466449999999
1501 W RANDOLPH ST,"(41.8851415, -87.666066)",41.8851415, -87.666066
1236 W 103RD ST,"(41.707014, -87.6541104)",41.707014, -87.6541104
2636 N KIMBALL AVE,"(41.9293972, -87.71221100000001)",41.9293972, -87.71221100000001
1362 E 59TH ST,"(41.78802779999999, -87.5939404)",41.78802779999999, -87.5939404
4248 W 47TH ST,"(41.80821419999999, -87.7306844)",41.80821419999999, -87.7306844
1641 W 16TH ST,"(41.859406, -87.6679035)",41.859406, -87.6679035
1014 E 47TH ST,"(41.8099654, -87.6005806)",41.8099654, -87.6005806
7001 W 59TH ST,"(41.7844635, -87.79617100000002)",41.7844635, -87.79617100000002
9510 S PROSPECT AVE,"(41.7205567, -87.66589929999999)",41.7205567, -87.66589929999999
4355 N LINDER AVE,"(41.9602551, -87.7643696)",41.9602551, -87.7643696
2820 E 98TH ST,"(41.7176475, -87.5558444)",41.7176475, -87.5558444
2554 W 113TH ST,"(41.6881033, -87.6856313)",41.6881033, -87.6856313
2447 W GRANVILLE AVE,"(41.9939043, -87.6918452)",41.9939043, -87.6918452
4120 W TAYLOR ST,"(41.8692825, -87.7289878)",41.8692825, -87.7289878
900 W GARFIELD BL,"(41.7945273, -87.64799269999999)",41.7945273, -87.64799269999999
5014 W 50TH ST,"(41.8020711, -87.748488)",41.8020711, -87.748488
30 E 112TH PL,"(41.6898727, -87.62182279999999)",41.6898727, -87.62182279999999
2100 W LAWRENCE AVE,"(41.9687156, -87.6816194)",41.9687156, -87.6816194
4950 N AVERS AVE,"(41.9714449, -87.7250639)",41.9714449, -87.7250639
2620 W HIRSCH ST,"(41.9071048, -87.6928841)",41.9071048, -87.6928841
1345 N ROCKWELL ST,"(41.9061141, -87.6920203)",41.9061141, -87.6920203
9746 S MORGAN ST,"(41.7162741, -87.64861669999999)",41.7162741, -87.64861669999999
6420 S UNIVERSITY AVE,"(41.7785315, -87.5980675)",41.7785315, -87.5980675
948 W 51ST ST,"(41.80153, -87.6496172)",41.80153, -87.6496172
607 W 92ND ST,"(41.7270029, -87.6387537)",41.7270029, -87.6387537
3801 W 45TH ST,"(41.8116122, -87.71932059999999)",41.8116122, -87.71932059999999
1722 N ASHLAND AVE,"(41.9131171, -87.6678294)",41.9131171, -87.6678294
2031 S PEORIA ST,"(41.8549265, -87.6482018)",41.8549265, -87.6482018
1034 N WELLS ST,"(41.9016572, -87.63512539999999)",41.9016572, -87.63512539999999
1762 W DIVERSEY PKWY,"(41.932623, -87.673238)",41.932623, -87.673238
2701 S SHIELDS AVE,"(41.84345980000001, -87.6350824)",41.84345980000001, -87.6350824
410 N MONTICELLO AVE,"(41.8886904, -87.71739319999999)",41.8886904, -87.71739319999999
9239 S JEFFERY AVE,"(41.7277266, -87.574951)",41.7277266, -87.574951
6621 N WESTERN AVE,"(42.0020385, -87.6899365)",42.0020385, -87.6899365
7710 N PAULINA ST,"(42.0215734, -87.67304999999999)",42.0215734, -87.67304999999999
8215 S EUCLID AVE,"(41.745497, -87.57669700000001)",41.745497, -87.57669700000001
5531 S DR MARTIN LUTHER KING,"(41.7933831, -87.61548909999999)",41.7933831, -87.61548909999999
9130 S UNIVERSITY AVE,"(41.7285417, -87.59661419999999)",41.7285417, -87.59661419999999
3535 E 114TH ST,"(41.6874945, -87.53819229999999)",41.6874945, -87.53819229999999
901 N CLARK ST,"(41.8997952, -87.6313313)",41.8997952, -87.6313313
2521 S WASHTENAW AVE,"(41.8458692, -87.6926435)",41.8458692, -87.6926435
4540 N CAMPBELL AVE,"(41.9641843, -87.69190449999999)",41.9641843, -87.69190449999999
4055 W ARTHINGTON ST,"(41.8695716, -87.7270826)",41.8695716, -87.7270826
901 W OAKDALE AVE,"(41.9353998, -87.65154509999999)",41.9353998, -87.65154509999999
2333 W SUNNYSIDE AVE,"(41.96281219999999, -87.6863938)",41.96281219999999, -87.6863938
936 N ASHLAND AVE,"(41.8991219, -87.668071)",41.8991219, -87.668071
667 W ROSCOE ST,"(41.943389, -87.64713499999999)",41.943389, -87.64713499999999
3770 S WENTWORTH AVE,"(41.8255448, -87.631754)",41.8255448, -87.631754
6950 S SANGAMON ST,"(41.76725099999999, -87.6484681)",41.76725099999999, -87.6484681
5625 S MOBILE AVE,"(41.7902142, -87.77902429999999)",41.7902142, -87.77902429999999
13407 S AVE M,"(41.7027286, -87.5377061)",41.7027286, -87.5377061
8223 S PRINCETON AVE,"(41.7446685, -87.6319177)",41.7446685, -87.6319177
7326 S RACINE AVE,"(41.760639, -87.65432299999999)",41.760639, -87.65432299999999
4233 W 65TH ST,"(41.7744601, -87.7288495)",41.7744601, -87.7288495
1425 N TRIPP AVE,"(41.9068482, -87.73216359999999)",41.9068482, -87.73216359999999
400 W 123RD ST,"(41.6706441, -87.63207609999999)",41.6706441, -87.63207609999999
11941 S PARNELL AVE,"(41.676818, -87.63524799999999)",41.676818, -87.63524799999999
6700 N. WHIPPLE ST,"(42.0027514, -87.70635349999999)",42.0027514, -87.70635349999999
409 W 80TH ST,"(41.7485007, -87.63552639999999)",41.7485007, -87.63552639999999
907 N WESTERN AVE,"(41.8978158, -87.68654570000001)",41.8978158, -87.68654570000001
3301 W FRANKLIN BL,"(41.8900236, -87.7098659)",41.8900236, -87.7098659
2021 W FULTON ST,"(41.8865239, -87.6778928)",41.8865239, -87.6778928
4909 W DIVISION ST,"(41.90199459999999, -87.7492541)",41.90199459999999, -87.7492541
902 E 133RD PL,"(41.6533682, -87.6016674)",41.6533682, -87.6016674
11533 S ADA ST,"(41.6840389, -87.6548655)",41.6840389, -87.6548655
1120 W 122ND ST,"(41.672228, -87.6498973)",41.672228, -87.6498973
1136 W 122ND ST,"(41.67273549999999, -87.650342)",41.67273549999999, -87.650342
2815 S KOMENSKY AVE,"(41.8400396, -87.725269)",41.8400396, -87.725269
211 S LAFLIN ST,"(41.87824740000001, -87.6636746)",41.87824740000001, -87.6636746
1900 W 23RD ST,"(41.8507599, -87.6747157)",41.8507599, -87.6747157
1425 N DAMEN AVE,"(41.9080486, -87.676738)",41.9080486, -87.676738
1747 W NELSON ST,"(41.9367204, -87.6728064)",41.9367204, -87.6728064
6950 N HIAWATHA AVE,"(42.0072254, -87.778526)",42.0072254, -87.778526
6950 N HIAWATHA AVE,"(42.0072254, -87.778526)",42.0072254, -87.778526
2710 S DEARBORN ST,"(41.8441791, -87.62886)",41.8441791, -87.62886
2710 S DEARBORN ST,"(41.8441791, -87.62886)",41.8441791, -87.62886
3225 S RACINE AVE,"(41.8353553, -87.65559929999999)",41.8353553, -87.65559929999999
1122 W 34TH PL,"(41.8319671, -87.6546086)",41.8319671, -87.6546086
4630 N MILWAUKEE AVE,"(41.9646502, -87.75836249999999)",41.9646502, -87.75836249999999
5001 N LEAVITT ST,"(41.972328, -87.6841544)",41.972328, -87.6841544
6551 S WOLCOTT AVE,"(41.77422600000001, -87.67101199999999)",41.77422600000001, -87.67101199999999
3325 E 108TH ST,"(41.6989526, -87.54351369999999)",41.6989526, -87.54351369999999
5644 N PULASKI RD,"(41.9841393, -87.7286602)",41.9841393, -87.7286602
2914 N LEAVITT ST,"(41.9347229, -87.68353549999999)",41.9347229, -87.68353549999999
7340 S EAST END AVE,"(41.7621703, -87.58372039999999)",41.7621703, -87.58372039999999
6657 S KIMBARK AVE,"(41.773523, -87.594026)",41.773523, -87.594026
6206 S RACINE AVE,"(41.7809332, -87.65515549999999)",41.7809332, -87.65515549999999
4414 S EVANS AVE,"(41.8140835, -87.6087663)",41.8140835, -87.6087663
4511 S EVANS AVE,"(41.812723, -87.6078149)",41.812723, -87.6078149
2534 N GREENVIEW AVE,"(41.9282184, -87.6664639)",41.9282184, -87.6664639
7025 S PRINCETON AVE,"(41.7667468, -87.6318469)",41.7667468, -87.6318469
1839 N RICHMOND ST,"(41.9147452, -87.6997978)",41.9147452, -87.6997978
2620 W TOUHY AVE,"(42.012417, -87.69596899999999)",42.012417, -87.69596899999999
3050 W TOUHY AVE,"(42.0121989, -87.7062863)",42.0121989, -87.7062863
6122 N. CALIFORNIA,"(41.9929569, -87.6997892)",41.9929569, -87.6997892
1434 N PARKSIDE AVE,"(41.9064241, -87.7676047)",41.9064241, -87.7676047
2641 S CALUMET AVE,"(41.8444179, -87.61848169999999)",41.8444179, -87.61848169999999
10 W 35TH ST,"(41.8313786, -87.627231)",41.8313786, -87.627231
2728 S KOSTNER AVE,"(41.8412173, -87.7344897)",41.8412173, -87.7344897
4246 N HERMITAGE AVE,"(41.9592537, -87.67234169999999)",41.9592537, -87.67234169999999
